userID,type,username,password,name,address,balance,department,rollNo,designation,position,membershipLevel
527,teacher,rizwan527,rizwan527@123,Rizwan Siddiqui,"House 679, Hyderabad",25.39,Physics,,Lecturer,,
528,teacher,ali528,ali528@123,Ali Hussain,"House 574, Peshawar",356.62,Mathematics,,Associate Professor,,
529,teacher,salman529,salman529@123,Salman Siddiqui,"House 610, Peshawar",35.41,Physics,,Lecturer,,
530,teacher,imran530,imran530@123,Imran Iqbal,"House 901, Islamabad",216.35,Mathematics,,Professor,,
531,teacher,bilal531,bilal531@123,Bilal Chaudhry,"House 163, Faisalabad",388.22,Computer Science,,Associate Professor,,
532,teacher,hussain532,hussain532@123,Hussain Hussain,"House 198, Hyderabad",421.1,Business Administration,,Associate Professor,,
533,teacher,farhan533,farhan533@123,Farhan Qureshi,"House 37, Peshawar",118.33,Physics,,Professor,,
534,teacher,saad534,saad534@123,Saad Farooq,"House 573, Sialkot",270.98,Business Administration,,Lab Instructor,,
535,teacher,farhan535,farhan535@123,Farhan Chaudhry,"House 777, Rawalpindi",131.24,Mechanical Engineering,,Assistant Professor,,
536,teacher,tariq536,tariq536@123,Tariq Ansari,"House 274, Lahore",33.38,Computer Science,,Professor,,
537,teacher,rizwan537,rizwan537@123,Rizwan Malik,"House 304, Karachi",429.59,Software Engineering,,Lab Instructor,,
538,teacher,saad538,saad538@123,Saad Iqbal,"House 122, Karachi",371.16,Mathematics,,Lab Instructor,,
539,teacher,hamza539,hamza539@123,Hamza Qureshi,"House 219, Peshawar",198.47,Electrical Engineering,,Lecturer,,
540,teacher,salman540,salman540@123,Salman Farooq,"House 109, Lahore",78.01,Software Engineering,,Lecturer,,
541,teacher,hassan541,hassan541@123,Hassan Hussain,"House 851, Faisalabad",141.73,Physics,,Assistant Professor,,
542,teacher,bilal542,bilal542@123,Bilal Sheikh,"House 311, Lahore",403.58,Computer Science,,Lab Instructor,,
543,teacher,zain543,zain543@123,Zain Siddiqui,"House 12, Karachi",400.79,Electrical Engineering,,Associate Professor,,
544,teacher,hassan544,hassan544@123,Hassan Ansari,"House 794, Karachi",496.34,Business Administration,,Assistant Professor,,
545,teacher,ali545,ali545@123,Ali Butt,"House 437, Quetta",130.14,Electrical Engineering,,Professor,,
546,teacher,adnan546,adnan546@123,Adnan Sheikh,"House 741, Sialkot",218.23,Mechanical Engineering,,Assistant Professor,,
547,teacher,rizwan547,rizwan547@123,Rizwan Iqbal,"House 76, Islamabad",304.26,Physics,,Lab Instructor,,
548,teacher,saad548,saad548@123,Saad Malik,"House 610, Rawalpindi",49.58,Physics,,Professor,,
549,teacher,salman549,salman549@123,Salman Chaudhry,"House 90, Hyderabad",298.73,Business Administration,,Associate Professor,,
550,teacher,hassan550,hassan550@123,Hassan Siddiqui,"House 748, Faisalabad",97.1,Mechanical Engineering,,Assistant Professor,,
551,teacher,hamza551,hamza551@123,Hamza Khan,"House 855, Rawalpindi",365.41,Physics,,Professor,,
552,teacher,rizwan552,rizwan552@123,Rizwan Siddiqui,"House 721, Hyderabad",324.71,Physics,,Lecturer,,
553,teacher,ahmed553,ahmed553@123,Ahmed Butt,"House 167, Hyderabad",135.95,Physics,,Professor,,
554,teacher,usman554,usman554@123,Usman Ahmed,"House 775, Quetta",75.28,Physics,,Assistant Professor,,
555,teacher,adnan555,adnan555@123,Adnan Qureshi,"House 868, Islamabad",244.18,Electrical Engineering,,Assistant Professor,,
556,teacher,shahzaib556,shahzaib556@123,Shahzaib Qureshi,"House 516, Peshawar",258.14,Electrical Engineering,,Assistant Professor,,
557,teacher,hussain557,hussain557@123,Hussain Rehman,"House 944, Multan",105.17,Mathematics,,Professor,,
558,teacher,rizwan558,rizwan558@123,Rizwan Ahmed,"House 643, Quetta",43.31,Mechanical Engineering,,Assistant Professor,,
559,teacher,salman559,salman559@123,Salman Hussain,"House 912, Karachi",487.14,Electrical Engineering,,Assistant Professor,,
560,teacher,hamza560,hamza560@123,Hamza Baig,"House 740, Rawalpindi",198.24,Business Administration,,Assistant Professor,,
561,teacher,tariq561,tariq561@123,Tariq Malik,"House 4, Multan",477.63,Computer Science,,Professor,,
562,teacher,shahzaib562,shahzaib562@123,Shahzaib Ahmed,"House 646, Islamabad",247.28,Software Engineering,,Professor,,
563,teacher,ahsan563,ahsan563@123,Ahsan Baig,"House 715, Peshawar",404.64,Business Administration,,Lecturer,,
564,teacher,zain564,zain564@123,Zain Shah,"House 676, Quetta",394.66,Mechanical Engineering,,Lab Instructor,,
565,teacher,hussain565,hussain565@123,Hussain Iqbal,"House 201, Lahore",229.15,Physics,,Assistant Professor,,
566,teacher,hamza566,hamza566@123,Hamza Ahmed,"House 224, Hyderabad",47.3,Computer Science,,Associate Professor,,
567,teacher,rizwan567,rizwan567@123,Rizwan Qureshi,"House 981, Sialkot",59.48,Physics,,Professor,,
568,teacher,bilal568,bilal568@123,Bilal Malik,"House 284, Hyderabad",328.51,Electrical Engineering,,Lecturer,,
569,teacher,danish569,danish569@123,Danish Ahmed,"House 762, Lahore",393.08,Mathematics,,Lecturer,,
570,teacher,hassan570,hassan570@123,Hassan Hussain,"House 308, Multan",376.0,Software Engineering,,Associate Professor,,
571,staff,danish601,danish601@123,Danish Siddiqui,"House 888, Sialkot",138.03,,,,Assistant Librarian,
572,staff,imran602,imran602@123,Imran Rehman,"House 349, Lahore",31.52,,,,Librarian,
573,staff,ahsan603,ahsan603@123,Ahsan Qureshi,"House 397, Rawalpindi",77.0,,,,Technician,
574,staff,usman604,usman604@123,Usman Hussain,"House 564, Sialkot",94.73,,,,Librarian,
575,staff,saad605,saad605@123,Saad Hussain,"House 637, Multan",4.82,,,,Office Assistant,
576,staff,salman606,salman606@123,Salman Malik,"House 981, Quetta",139.65,,,,Technician,
577,staff,hassan607,hassan607@123,Hassan Rehman,"House 479, Hyderabad",19.19,,,,Clerk,
578,staff,noman608,noman608@123,Noman Baig,"House 907, Rawalpindi",138.4,,,,Clerk,
579,staff,imran609,imran609@123,Imran Ahmed,"House 80, Faisalabad",83.07,,,,Librarian,
580,staff,noman610,noman610@123,Noman Chaudhry,"House 630, Karachi",105.93,,,,Technician,
581,staff,kamran611,kamran611@123,Kamran Malik,"House 717, Rawalpindi",23.18,,,,Clerk,
582,staff,tariq612,tariq612@123,Tariq Chaudhry,"House 430, Multan",95.47,,,,Assistant Librarian,
583,staff,hussain613,hussain613@123,Hussain Ansari,"House 33, Karachi",134.7,,,,Librarian,
584,staff,danish614,danish614@123,Danish Chaudhry,"House 341, Peshawar",48.4,,,,Librarian,
585,staff,zain615,zain615@123,Zain Rehman,"House 952, Sialkot",125.98,,,,Office Assistant,
586,staff,ahsan616,ahsan616@123,Ahsan Ahmed,"House 298, Hyderabad",59.64,,,,Office Assistant,
587,staff,noman617,noman617@123,Noman Ansari,"House 938, Islamabad",64.56,,,,Technician,
588,staff,hussain618,hussain618@123,Hussain Baig,"House 985, Rawalpindi",25.91,,,,Office Assistant,
589,staff,hassan619,hassan619@123,Hassan Rehman,"House 281, Faisalabad",34.56,,,,Assistant Librarian,
590,staff,ahmed620,ahmed620@123,Ahmed Butt,"House 530, Peshawar",140.15,,,,Assistant Librarian,
591,premium,noman701,noman701@123,Noman Rehman,"House 162, Lahore",604.55,,,,,Diamond
592,premium,saad702,saad702@123,Saad Baig,"House 765, Peshawar",130.06,,,,,Gold
593,premium,kamran703,kamran703@123,Kamran Farooq,"House 622, Islamabad",459.68,,,,,Gold
594,premium,shahzaib704,shahzaib704@123,Shahzaib Malik,"House 437, Lahore",965.02,,,,,Diamond
595,premium,hussain705,hussain705@123,Hussain Khan,"House 933, Multan",856.31,,,,,Gold
596,premium,saad706,saad706@123,Saad Chaudhry,"House 55, Karachi",197.15,,,,,Diamond
597,premium,kamran707,kamran707@123,Kamran Khan,"House 273, Karachi",808.1,,,,,Diamond
598,premium,bilal708,bilal708@123,Bilal Khan,"House 344, Islamabad",639.33,,,,,Platinum
599,premium,saad709,saad709@123,Saad Ansari,"House 191, Hyderabad",129.51,,,,,Diamond
600,premium,ahmed710,ahmed710@123,Ahmed Ansari,"House 433, Peshawar",230.61,,,,,Diamond
601,premium,hamza711,hamza711@123,Hamza Qureshi,"House 49, Quetta",964.64,,,,,Gold
602,premium,ahsan712,ahsan712@123,Ahsan Siddiqui,"House 153, Peshawar",286.91,,,,,Diamond
603,premium,salman713,salman713@123,Salman Hussain,"House 365, Sialkot",437.16,,,,,Platinum
604,premium,farhan714,farhan714@123,Farhan Ansari,"House 985, Quetta",377.04,,,,,Diamond
605,premium,danish715,danish715@123,Danish Shah,"House 670, Quetta",598.66,,,,,Platinum
606,premium,noman716,noman716@123,Noman Siddiqui,"House 621, Peshawar",203.3,,,,,Diamond
607,premium,bilal717,bilal717@123,Bilal Sheikh,"House 114, Sialkot",206.69,,,,,Platinum
608,premium,usman718,usman718@123,Usman Hussain,"House 571, Islamabad",498.48,,,,,Diamond
609,premium,saad719,saad719@123,Saad Butt,"House 208, Islamabad",969.24,,,,,Platinum
610,premium,saad720,saad720@123,Saad Qureshi,"House 827, Rawalpindi",499.25,,,,,Gold
611,premium,salman721,salman721@123,Salman Shah,"House 53, Faisalabad",860.44,,,,,Diamond
612,premium,bilal722,bilal722@123,Bilal Chaudhry,"House 975, Karachi",559.66,,,,,Platinum
613,premium,ahmed723,ahmed723@123,Ahmed Farooq,"House 337, Karachi",538.32,,,,,Gold
614,premium,shahzaib724,shahzaib724@123,Shahzaib Rehman,"House 492, Rawalpindi",847.89,,,,,Gold
615,premium,saad725,saad725@123,Saad Shah,"House 867, Peshawar",197.52,,,,,Platinum
616,premium,hamza726,hamza726@123,Hamza Ansari,"House 910, Sialkot",275.82,,,,,Platinum
617,premium,noman727,noman727@123,Noman Shah,"House 799, Rawalpindi",266.45,,,,,Diamond
618,premium,noman728,noman728@123,Noman Sheikh,"House 808, Multan",513.21,,,,,Diamond
619,premium,hamza729,hamza729@123,Hamza Qureshi,"House 73, Sialkot",412.5,,,,,Diamond
620,premium,ahsan730,ahsan730@123,Ahsan Ahmed,"House 586, Islamabad",115.0,,,,,Diamond
621,premium,bilal731,bilal731@123,Bilal Farooq,"House 800, Sialkot",287.11,,,,,Gold
622,premium,ahsan732,ahsan732@123,Ahsan Baig,"House 779, Karachi",492.2,,,,,Gold
623,premium,noman733,noman733@123,Noman Butt,"House 324, Karachi",265.5,,,,,Platinum
624,premium,bilal734,bilal734@123,Bilal Siddiqui,"House 110, Faisalabad",287.42,,,,,Platinum
625,premium,hassan735,hassan735@123,Hassan Ahmed,"House 292, Sialkot",924.47,,,,,Platinum
626,premium,imran736,imran736@123,Imran Ahmed,"House 526, Karachi",580.23,,,,,Diamond
627,premium,adnan737,adnan737@123,Adnan Iqbal,"House 560, Islamabad",651.75,,,,,Diamond
628,premium,bilal738,bilal738@123,Bilal Qureshi,"House 441, Karachi",465.84,,,,,Gold
629,premium,zain739,zain739@123,Zain Chaudhry,"House 565, Faisalabad",728.08,,,,,Diamond
630,premium,farhan740,farhan740@123,Farhan Siddiqui,"House 966, Lahore",716.73,,,,,Gold
631,premium,hamza741,hamza741@123,Hamza Hussain,"House 653, Peshawar",982.17,,,,,Gold
632,premium,zain742,zain742@123,Zain Rehman,"House 769, Karachi",302.05,,,,,Platinum
633,premium,farhan743,farhan743@123,Farhan Farooq,"House 794, Islamabad",602.55,,,,,Diamond
634,premium,usman744,usman744@123,Usman Rehman,"House 148, Peshawar",356.69,,,,,Diamond
635,premium,shahzaib745,shahzaib745@123,Shahzaib Siddiqui,"House 957, Multan",862.76,,,,,Gold
636,premium,danish746,danish746@123,Danish Khan,"House 413, Islamabad",990.17,,,,,Diamond
637,premium,hassan747,hassan747@123,Hassan Shah,"House 624, Islamabad",810.48,,,,,Gold
638,premium,imran748,imran748@123,Imran Chaudhry,"House 795, Karachi",242.98,,,,,Gold
639,premium,imran749,imran749@123,Imran Iqbal,"House 965, Peshawar",323.09,,,,,Platinum
640,premium,hassan750,hassan750@123,Hassan Ansari,"House 53, Faisalabad",606.04,,,,,Platinum
641,admin,admin1,admin1@123,Ali Raza,"House 707, Rawalpindi",0.0,,,,,
642,admin,admin2,admin2@123,Usman Tariq,"House 316, Lahore",0.0,,,,,
643,admin,admin3,admin3@123,Hassan Qureshi,"House 638, Sialkot",0.0,,,,,
